"s1"	"p1"	"o1"	"s2"	"p2"	"o2"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/director"	"http://it.dbpedia.org/resource/Gary_Ross"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/director"	"http://pt.dbpedia.org/resource/Gary_Ross"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/director"	"http://it.dbpedia.org/resource/Gary_Ross"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Gary_Ross"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/writer"	"http://it.dbpedia.org/resource/Gary_Ross"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Gary_Ross"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/productionCompany"	"http://it.dbpedia.org/resource/Lions_Gate_Entertainment"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/distributor"	"http://pt.dbpedia.org/resource/Lions_Gate_Entertainment"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Donald_Sutherland"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Donald_Sutherland"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Elizabeth_Banks"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Elizabeth_Banks"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/musicComposer"	"http://it.dbpedia.org/resource/James_Newton_Howard"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/musicComposer"	"http://pt.dbpedia.org/resource/James_Newton_Howard"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Jennifer_Lawrence"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Jennifer_Lawrence"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Josh_Hutcherson"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Josh_Hutcherson"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Lenny_Kravitz"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Lenny_Kravitz"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Stanley_Tucci"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Stanley_Tucci"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/executiveProducer"	"http://it.dbpedia.org/resource/Suzanne_Collins"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Suzanne_Collins"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/writer"	"http://it.dbpedia.org/resource/Suzanne_Collins"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Suzanne_Collins"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Woody_Harrelson"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Woody_Harrelson"
"http://it.dbpedia.org/resource/Hunger_Games_(film)"	"http://dbpedia.org/ontology/productionCompany"	"http://it.dbpedia.org/resource/Color_Force"	"http://pt.dbpedia.org/resource/The_Hunger_Games_(filme)"	"http://dbpedia.org/ontology/productionCompany"	"http://pt.dbpedia.org/resource/Color_Force"
"http://it.dbpedia.org/resource/Laire"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Doubs_(dipartimento)"	"http://pt.dbpedia.org/resource/Laire_(Doubs)"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Doubs_(departamento)"
"http://it.dbpedia.org/resource/Villanueva_de_los_Castillejos"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Andalusia"	"http://pt.dbpedia.org/resource/Villanueva_de_los_Castillejos"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Andaluzia"
"http://it.dbpedia.org/resource/Ernst_Gombrich"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Londra"	"http://pt.dbpedia.org/resource/Ernst_Gombrich"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Londres"
"http://it.dbpedia.org/resource/Geek_Stink_Breath"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Green_Day"	"http://pt.dbpedia.org/resource/Geek_Stink_Breath"	"http://dbpedia.org/ontology/musicalArtist"	"http://pt.dbpedia.org/resource/Green_Day"
"http://it.dbpedia.org/resource/Geek_Stink_Breath"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Green_Day"	"http://pt.dbpedia.org/resource/Geek_Stink_Breath"	"http://dbpedia.org/ontology/musicalBand"	"http://pt.dbpedia.org/resource/Green_Day"
"http://it.dbpedia.org/resource/Geek_Stink_Breath"	"http://dbpedia.org/ontology/recordLabel"	"http://it.dbpedia.org/resource/Reprise_Records"	"http://pt.dbpedia.org/resource/Geek_Stink_Breath"	"http://dbpedia.org/ontology/recordLabel"	"http://pt.dbpedia.org/resource/Reprise_Records"
"http://it.dbpedia.org/resource/Geek_Stink_Breath"	"http://dbpedia.org/ontology/subsequentWork"	"http://it.dbpedia.org/resource/Stuck_with_Me"	"http://pt.dbpedia.org/resource/Geek_Stink_Breath"	"http://dbpedia.org/ontology/subsequentWork"	"http://pt.dbpedia.org/resource/Stuck_with_Me"
"http://it.dbpedia.org/resource/Geek_Stink_Breath"	"http://dbpedia.org/ontology/previousWork"	"http://it.dbpedia.org/resource/J.A.R."	"http://pt.dbpedia.org/resource/Geek_Stink_Breath"	"http://dbpedia.org/ontology/previousWork"	"http://pt.dbpedia.org/resource/J.A.R."
"http://it.dbpedia.org/resource/Excelsior_Springs"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Missouri"	"http://pt.dbpedia.org/resource/Excelsior_Springs"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Missouri"
"http://it.dbpedia.org/resource/Excelsior_Springs"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Contea_di_Clay_(Missouri)"	"http://pt.dbpedia.org/resource/Excelsior_Springs"	"http://dbpedia.org/ontology/county"	"http://pt.dbpedia.org/resource/Condado_de_Clay_(Missouri)"
"http://it.dbpedia.org/resource/Montceau-et-Écharnant"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Borgogna"	"http://pt.dbpedia.org/resource/Montceau-et-Écharnant"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Borgonha"
"http://it.dbpedia.org/resource/Montceau-et-Écharnant"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Côte-d'Or"	"http://pt.dbpedia.org/resource/Montceau-et-Écharnant"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Côte-d'Or"
"http://it.dbpedia.org/resource/Peropteryx_kappleri"	"http://dbpedia.org/ontology/kingdom"	"http://it.dbpedia.org/resource/Animalia"	"http://pt.dbpedia.org/resource/Peropteryx_kappleri"	"http://dbpedia.org/ontology/kingdom"	"http://pt.dbpedia.org/resource/Animalia"
"http://it.dbpedia.org/resource/Peropteryx_kappleri"	"http://dbpedia.org/ontology/binomialAuthority"	"http://it.dbpedia.org/resource/Wilhelm_Peters"	"http://pt.dbpedia.org/resource/Peropteryx_kappleri"	"http://dbpedia.org/ontology/binomialAuthority"	"http://pt.dbpedia.org/resource/Wilhelm_Peters"
"http://it.dbpedia.org/resource/Peropteryx_kappleri"	"http://dbpedia.org/ontology/genus"	"http://it.dbpedia.org/resource/Peropteryx"	"http://pt.dbpedia.org/resource/Peropteryx_kappleri"	"http://dbpedia.org/ontology/genus"	"http://pt.dbpedia.org/resource/Peropteryx"
"http://it.dbpedia.org/resource/Peropteryx_kappleri"	"http://dbpedia.org/ontology/family"	"http://it.dbpedia.org/resource/Emballonuridae"	"http://pt.dbpedia.org/resource/Peropteryx_kappleri"	"http://dbpedia.org/ontology/family"	"http://pt.dbpedia.org/resource/Emballonuridae"
"http://it.dbpedia.org/resource/Alsdorf_(Renania_Settentrionale-Vestfalia)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Distretto_governativo_di_Colonia"	"http://pt.dbpedia.org/resource/Alsdorf"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Colônia_(região)"
"http://it.dbpedia.org/resource/Alsdorf_(Renania_Settentrionale-Vestfalia)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Renania_Settentrionale-Vestfalia"	"http://pt.dbpedia.org/resource/Alsdorf"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Renânia_do_Norte-Vestfália"
"http://it.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Justin_Timberlake"	"http://pt.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/musicalArtist"	"http://pt.dbpedia.org/resource/Justin_Timberlake"
"http://it.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Justin_Timberlake"	"http://pt.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/musicalBand"	"http://pt.dbpedia.org/resource/Justin_Timberlake"
"http://it.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Justin_Timberlake"	"http://pt.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Justin_Timberlake"
"http://it.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Justin_Timberlake"	"http://pt.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/musicalArtist"	"http://pt.dbpedia.org/resource/Justin_Timberlake"
"http://it.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Justin_Timberlake"	"http://pt.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/musicalBand"	"http://pt.dbpedia.org/resource/Justin_Timberlake"
"http://it.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Justin_Timberlake"	"http://pt.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Justin_Timberlake"
"http://it.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/album"	"http://it.dbpedia.org/resource/The_20/20_Experience_2_of_2"	"http://pt.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/album"	"http://pt.dbpedia.org/resource/The_20/20_Experience_2_of_2"
"http://it.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/subsequentWork"	"http://it.dbpedia.org/resource/TKO_(Justin_Timberlake)"	"http://pt.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/subsequentWork"	"http://pt.dbpedia.org/resource/TKO"
"http://it.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Timbaland"	"http://pt.dbpedia.org/resource/Take_Back_the_Night"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Timbaland"
"http://it.dbpedia.org/resource/Anna_del_Montenegro"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Montreux"	"http://pt.dbpedia.org/resource/Ana_de_Montenegro"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Montreux"
"http://it.dbpedia.org/resource/Rogers_Arena"	"http://dbpedia.org/ontology/location"	"http://it.dbpedia.org/resource/Vancouver"	"http://pt.dbpedia.org/resource/Rogers_Arena"	"http://dbpedia.org/ontology/location"	"http://pt.dbpedia.org/resource/Vancouver"
"http://it.dbpedia.org/resource/Rogers_Arena"	"http://dbpedia.org/ontology/tenant"	"http://it.dbpedia.org/resource/Vancouver_Canucks"	"http://pt.dbpedia.org/resource/Rogers_Arena"	"http://dbpedia.org/ontology/tenant"	"http://pt.dbpedia.org/resource/Vancouver_Canucks"
"http://it.dbpedia.org/resource/Pangium_edule"	"http://dbpedia.org/ontology/kingdom"	"http://it.dbpedia.org/resource/Plantae"	"http://pt.dbpedia.org/resource/Pangium"	"http://dbpedia.org/ontology/kingdom"	"http://pt.dbpedia.org/resource/Plantae"
"http://it.dbpedia.org/resource/Boophis_doulioti"	"http://dbpedia.org/ontology/kingdom"	"http://it.dbpedia.org/resource/Animalia"	"http://pt.dbpedia.org/resource/Boophis_doulioti"	"http://dbpedia.org/ontology/kingdom"	"http://pt.dbpedia.org/resource/Animalia"
"http://it.dbpedia.org/resource/Boophis_doulioti"	"http://dbpedia.org/ontology/order"	"http://it.dbpedia.org/resource/Anura"	"http://pt.dbpedia.org/resource/Boophis_doulioti"	"http://dbpedia.org/ontology/order"	"http://pt.dbpedia.org/resource/Anura"
"http://it.dbpedia.org/resource/Boophis_doulioti"	"http://dbpedia.org/ontology/family"	"http://it.dbpedia.org/resource/Mantellidae"	"http://pt.dbpedia.org/resource/Boophis_doulioti"	"http://dbpedia.org/ontology/family"	"http://pt.dbpedia.org/resource/Mantellidae"
"http://it.dbpedia.org/resource/Boophis_doulioti"	"http://dbpedia.org/ontology/genus"	"http://it.dbpedia.org/resource/Boophis"	"http://pt.dbpedia.org/resource/Boophis_doulioti"	"http://dbpedia.org/ontology/genus"	"http://pt.dbpedia.org/resource/Boophis"
"http://it.dbpedia.org/resource/Wikon"	"http://dbpedia.org/ontology/officialLanguage"	"http://it.dbpedia.org/resource/Lingua_tedesca"	"http://pt.dbpedia.org/resource/Wikon"	"http://dbpedia.org/ontology/language"	"http://pt.dbpedia.org/resource/Língua_alemã"
"http://it.dbpedia.org/resource/Poienarii_de_Muscel"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Muntenia"	"http://pt.dbpedia.org/resource/Poienarii_de_Muscel"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Muntênia"
"http://it.dbpedia.org/resource/Julienne"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Poitou-Charentes"	"http://pt.dbpedia.org/resource/Julienne_(Charente)"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Poitou-Charentes"
"http://it.dbpedia.org/resource/Bouëx"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Poitou-Charentes"	"http://pt.dbpedia.org/resource/Bouëx"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Poitou-Charentes"
"http://it.dbpedia.org/resource/Saint-Étienne-au-Mont"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Nord-Passo_di_Calais"	"http://pt.dbpedia.org/resource/Saint-Étienne-au-Mont"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Nord-Pas-de-Calais"
"http://it.dbpedia.org/resource/Saint-Étienne-au-Mont"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Passo_di_Calais"	"http://pt.dbpedia.org/resource/Saint-Étienne-au-Mont"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Pas-de-Calais"
"http://it.dbpedia.org/resource/Aletopelta_coombsi"	"http://dbpedia.org/ontology/kingdom"	"http://it.dbpedia.org/resource/Animalia"	"http://pt.dbpedia.org/resource/Aletopelta"	"http://dbpedia.org/ontology/kingdom"	"http://pt.dbpedia.org/resource/Animalia"
"http://it.dbpedia.org/resource/Aletopelta_coombsi"	"http://dbpedia.org/ontology/family"	"http://it.dbpedia.org/resource/Ankylosauridae"	"http://pt.dbpedia.org/resource/Aletopelta"	"http://dbpedia.org/ontology/family"	"http://pt.dbpedia.org/resource/Ankylosauridae"
"http://it.dbpedia.org/resource/Aletopelta_coombsi"	"http://dbpedia.org/ontology/order"	"http://it.dbpedia.org/resource/Thyreophora"	"http://pt.dbpedia.org/resource/Aletopelta"	"http://dbpedia.org/ontology/order"	"http://pt.dbpedia.org/resource/Thyreophora"
"http://it.dbpedia.org/resource/Großenkneten"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Bassa_Sassonia"	"http://pt.dbpedia.org/resource/Großenkneten"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Baixa_Saxônia"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/musicComposer"	"http://it.dbpedia.org/resource/Arthur_Honegger"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/musicComposer"	"http://pt.dbpedia.org/resource/Arthur_Honegger"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/writer"	"http://it.dbpedia.org/resource/Abel_Gance"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/director"	"http://pt.dbpedia.org/resource/Abel_Gance"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/director"	"http://it.dbpedia.org/resource/Abel_Gance"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/director"	"http://pt.dbpedia.org/resource/Abel_Gance"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/editing"	"http://it.dbpedia.org/resource/Abel_Gance"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/director"	"http://pt.dbpedia.org/resource/Abel_Gance"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Abel_Gance"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/director"	"http://pt.dbpedia.org/resource/Abel_Gance"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/writer"	"http://it.dbpedia.org/resource/Abel_Gance"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Abel_Gance"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/director"	"http://it.dbpedia.org/resource/Abel_Gance"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Abel_Gance"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/editing"	"http://it.dbpedia.org/resource/Abel_Gance"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Abel_Gance"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Abel_Gance"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Abel_Gance"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/writer"	"http://it.dbpedia.org/resource/Abel_Gance"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Abel_Gance"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/director"	"http://it.dbpedia.org/resource/Abel_Gance"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Abel_Gance"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/editing"	"http://it.dbpedia.org/resource/Abel_Gance"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Abel_Gance"
"http://it.dbpedia.org/resource/Napoleone_(film_1927)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Abel_Gance"	"http://pt.dbpedia.org/resource/Napoléon_(1927)"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Abel_Gance"
"http://it.dbpedia.org/resource/Hohne"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Bassa_Sassonia"	"http://pt.dbpedia.org/resource/Hohne"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Baixa_Saxônia"
"http://it.dbpedia.org/resource/Frederick_de_Houtman"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Alkmaar"	"http://pt.dbpedia.org/resource/Frederick_de_Houtman"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Alkmaar"
"http://it.dbpedia.org/resource/Frederick_de_Houtman"	"http://dbpedia.org/ontology/birthPlace"	"http://it.dbpedia.org/resource/Gouda"	"http://pt.dbpedia.org/resource/Frederick_de_Houtman"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Gouda"
"http://it.dbpedia.org/resource/Afternoons_in_Utopia"	"http://dbpedia.org/ontology/previousWork"	"http://it.dbpedia.org/resource/Forever_Young_(album_Alphaville)"	"http://pt.dbpedia.org/resource/Afternoons_in_Utopia"	"http://dbpedia.org/ontology/previousWork"	"http://pt.dbpedia.org/resource/Forever_Young_(álbum)"
"http://it.dbpedia.org/resource/Afternoons_in_Utopia"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Alphaville"	"http://pt.dbpedia.org/resource/Afternoons_in_Utopia"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/Alphaville_(banda)"
"http://it.dbpedia.org/resource/Courlac"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Poitou-Charentes"	"http://pt.dbpedia.org/resource/Courlac"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Poitou-Charentes"
"http://it.dbpedia.org/resource/A_Girl_Walks_Home_Alone_at_Night"	"http://dbpedia.org/ontology/executiveProducer"	"http://it.dbpedia.org/resource/Elijah_Wood"	"http://pt.dbpedia.org/resource/A_Girl_Walks_Home_Alone_at_Night"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Elijah_Wood"
"http://it.dbpedia.org/resource/Dick_Lugar"	"http://dbpedia.org/ontology/birthPlace"	"http://it.dbpedia.org/resource/Indianapolis"	"http://pt.dbpedia.org/resource/Richard_Lugar"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Indianápolis"
"http://it.dbpedia.org/resource/Bloodflowerz"	"http://dbpedia.org/ontology/genre"	"http://it.dbpedia.org/resource/Gothic_metal"	"http://pt.dbpedia.org/resource/Bloodflowerz"	"http://dbpedia.org/ontology/genre"	"http://pt.dbpedia.org/resource/Gothic_metal"
"http://it.dbpedia.org/resource/Burlada"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Navarra"	"http://pt.dbpedia.org/resource/Burlada"	"http://dbpedia.org/ontology/province"	"http://pt.dbpedia.org/resource/Navarra"
"http://it.dbpedia.org/resource/Burlada"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Navarra"	"http://pt.dbpedia.org/resource/Burlada"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Navarra"
"http://it.dbpedia.org/resource/Montagnac-sur-Lède"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Aquitania"	"http://pt.dbpedia.org/resource/Montagnac-sur-Lède"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Aquitânia"
"http://it.dbpedia.org/resource/Montagnac-sur-Lède"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Lot_e_Garonna"	"http://pt.dbpedia.org/resource/Montagnac-sur-Lède"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Lot-et-Garonne"
"http://it.dbpedia.org/resource/Mazerolles-le-Salin"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Doubs_(dipartimento)"	"http://pt.dbpedia.org/resource/Mazerolles-le-Salin"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Doubs_(departamento)"
"http://it.dbpedia.org/resource/Sielenbach"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Baviera"	"http://pt.dbpedia.org/resource/Sielenbach"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Baviera"
"http://it.dbpedia.org/resource/Federico_Augusto_I_(re_di_Sassonia)"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Dresda"	"http://pt.dbpedia.org/resource/Frederico_Augusto_I_da_Saxônia"	"http://dbpedia.org/ontology/placeOfBurial"	"http://pt.dbpedia.org/resource/Dresden"
"http://it.dbpedia.org/resource/Federico_Augusto_I_(re_di_Sassonia)"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Dresda"	"http://pt.dbpedia.org/resource/Frederico_Augusto_I_da_Saxônia"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Dresden"
"http://it.dbpedia.org/resource/Federico_Augusto_I_(re_di_Sassonia)"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Dresda"	"http://pt.dbpedia.org/resource/Frederico_Augusto_I_da_Saxônia"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Dresden"
"http://it.dbpedia.org/resource/Federico_Augusto_I_(re_di_Sassonia)"	"http://dbpedia.org/ontology/birthPlace"	"http://it.dbpedia.org/resource/Dresda"	"http://pt.dbpedia.org/resource/Frederico_Augusto_I_da_Saxônia"	"http://dbpedia.org/ontology/placeOfBurial"	"http://pt.dbpedia.org/resource/Dresden"
